VARIABLE	beta	SE	ci.lo	ci.hi	t-value	pvalue
Altered_components_Metabolic_Health	-0.0453120830186334	5.1752004951864	-10.188705053584	10.0980808875467	-0.00875561885201925	0.993028301254054
